	features	max_ari
0	rubert-base-cased_subst	0.2481464462340774
1	rubert-base-cased_subst_child	0.2445050034826122
2	rubert-base-cased_subst_synt_child	0.2422170747050317
3	rubert-base-cased_subst_synt	0.2422170747050317
4	ruBert-large_subst_synt_child	0.1998359905019026
5	ruBert-large_subst_synt	0.1998359905019026
6	ruBert-large_subst	0.1927494795694418
7	ruBert-large_subst_child	0.1791150348367188
8	ruBert-large_subst_morph_child	0.1221195352448033
9	ruBert-large_subst_morph_synt	0.1221195352448033
10	ruBert-large_subst_morph	0.1221195352448033
11	ruBert-large_subst_morph_synt_child	0.1221195352448033
12	rubert-base-cased_subst_morph_synt_child	0.1215767443986989
13	rubert-base-cased_subst_morph_synt	0.1215767443986989
14	rubert-base-cased_subst_morph	0.1215767443986989
15	rubert-base-cased_subst_morph_child	0.1215767443986989
16	rubert-base-cased_ling_morph_synt	0.118028630000464
17	rubert-base-cased_ling_morph	0.118028630000464
18	rubert-base-cased_ling_morph_child	0.118028630000464
19	rubert-base-cased_ling_morph_synt_child	0.118028630000464
20	ruBert-large_subst_prep	0.1090425206163102
21	ruBert-large_ling_morph	0.1079316099500919
22	ruBert-large_ling_morph_synt_child	0.1079316099500919
23	ruBert-large_ling_morph_child	0.1079316099500919
24	ruBert-large_ling_morph_synt	0.1079316099500919
25	rubert-base-cased_ling_synt	0.1060492635402362
26	rubert-base-cased_ling_synt_child	0.1060492635402362
27	ruBert-large_ling_subst	0.1041815860858876
28	rubert-base-cased_ling_subst_morph_child	0.1029042445390795
29	rubert-base-cased_ling_subst_morph	0.1029042445390795
30	rubert-base-cased_ling_subst_morph_synt	0.1029042445390795
31	rubert-base-cased_ling_subst_morph_synt_child	0.1029042445390795
32	ruBert-large_ling_subst_child	0.1012509092305059
33	rubert-base-cased_ling_subst	0.1003197741134951
34	rubert-base-cased_ling_subst_child	0.098604264792514
35	ruBert-large_ling_subst_morph_synt	0.0984923757673375
36	ruBert-large_ling_subst_morph_synt_child	0.0984923757673375
37	ruBert-large_ling_subst_morph	0.0984923757673375
38	ruBert-large_ling_subst_morph_child	0.0984923757673375
39	ruBert-large_ling_child	0.0975746275470978
40	rubert-base-cased_ling_subst_synt_child	0.096748585901457
41	rubert-base-cased_ling_subst_synt	0.096748585901457
42	ruBert-large_ling_subst_prep	0.0959579126358852
43	ruBert-large_ling_subst_synt_child	0.0943920325128617
44	ruBert-large_ling_subst_synt	0.0943920325128617
45	rubert-base-cased_morph_synt_child	0.0928047011138314
46	rubert-base-cased_morph_child	0.0928047011138314
47	rubert-base-cased_morph_synt	0.0928047011138314
48	rubert-base-cased_morph	0.0928047011138314
49	rubert-base-cased_subst_prep	0.0925055668041576
50	rubert-base-cased_synt	0.0903854482011126
51	rubert-base-cased_synt_child	0.0903854482011126
52	ruBert-large_ling_subst_child_prep	0.0886999723459535
53	rubert-base-cased_ling_child	0.085940615732371
54	ruBert-large_ling	0.0849361617698344
55	rubert-base-cased_ling	0.0849361617698344
56	rubert-base-cased_ling_subst_synt_prep	0.0840268475286369
57	rubert-base-cased_ling_subst_synt_child_prep	0.0840268475286369
58	rubert-base-cased_ling_subst_child_prep	0.0837749154229845
59	rubert-base-cased_ling_subst_prep	0.0820673078603657
60	ruBert-large_synt_child	0.0816096871637264
61	ruBert-large_synt	0.0816096871637264
62	rubert-tiny_ling_subst_synt_child	0.0809888857808111
63	rubert-tiny_ling_subst_synt	0.0809888857808111
64	ruBert-large_ling_subst_synt_prep	0.0809414611858533
65	ruBert-large_ling_subst_synt_child_prep	0.0809414611858533
66	ruBert-large_morph_synt_child	0.0804843707010257
67	ruBert-large_morph	0.0804843707010257
