	features	max_ari
0	rubert-base-cased_subst_synt_child	0.1406309713151435
1	rubert-base-cased_subst_synt	0.1406309713151435
2	rubert-base-cased_subst	0.1344386202471984
3	rubert-base-cased_subst_child	0.1276915496679616
4	ruBert-large_subst_synt_child	0.1209123459893064
5	ruBert-large_subst_synt	0.1209123459893064
6	ruBert-large_subst	0.1028012744973778
7	ruBert-large_subst_child	0.1014634553795849
8	rubert-base-cased_subst_morph_synt	0.0733169043232964
9	rubert-base-cased_subst_morph_child	0.0733169043232964
10	rubert-base-cased_subst_morph_synt_child	0.0733169043232964
11	rubert-base-cased_subst_morph	0.0733169043232964
12	rubert-base-cased_ling_subst_synt_child	0.0600376476111125
13	rubert-base-cased_ling_subst_synt	0.0600376476111125
14	sbert_large_nlu_ru_ling_subst_synt_child	0.0599715294693933
15	sbert_large_nlu_ru_ling_subst_synt	0.0599715294693933
16	rubert-base-cased_ling_subst_child	0.0597305927186401
17	rubert-base-cased_ling_subst	0.059258811571855
18	rubert-base-cased_ling_synt_child	0.0535887155317863
19	rubert-base-cased_ling_synt	0.0535887155317863
20	rubert-base-cased_synt	0.0524099346445537
21	rubert-base-cased_synt_child	0.0524099346445537
22	ruBert-large_ling_subst_child	0.0505302031591817
23	ruBert-large_ling_subst_synt	0.0504499856841712
24	ruBert-large_ling_subst_synt_child	0.0504499856841712
25	ruBert-large_ling_subst	0.0496907166766341
26	ruBert-large_subst_morph	0.0494535054750427
27	ruBert-large_subst_morph_synt	0.0494535054750427
28	ruBert-large_subst_morph_synt_child	0.0494535054750427
29	ruBert-large_subst_morph_child	0.0494535054750427
30	ruBert-large_ling_subst_morph	0.0481081167816316
31	ruBert-large_ling_subst_morph_synt	0.0481081167816316
32	ruBert-large_ling_subst_morph_synt_child	0.0481081167816316
33	ruBert-large_ling_subst_morph_child	0.0481081167816316
34	rubert-tiny_morph_child	0.0480807268627552
35	rubert-tiny_morph_synt	0.0480807268627552
36	rubert-tiny_morph	0.0480807268627552
37	rubert-tiny_morph_synt_child	0.0480807268627552
38	rubert-base-cased_ling_subst_morph_synt_child	0.0479212146779393
39	rubert-base-cased_ling_subst_morph	0.0479212146779393
40	rubert-base-cased_ling_subst_morph_child	0.0479212146779393
41	rubert-base-cased_ling_subst_morph_synt	0.0479212146779393
42	sbert_large_nlu_ru_ling_subst	0.0471264551545095
43	sbert_large_nlu_ru_ling_subst_child	0.0466401525136309
44	rubert-base-cased_ling_morph	0.0464535178829167
45	rubert-base-cased_ling_morph_synt_child	0.0464535178829167
46	rubert-base-cased_ling_morph_synt	0.0464535178829167
47	rubert-base-cased_ling_morph_child	0.0464535178829167
48	rubert-tiny_ling_subst_morph_synt_child	0.0455749018179101
49	rubert-tiny_ling_subst_morph_synt	0.0455749018179101
50	rubert-tiny_ling_subst_morph_child	0.0455749018179101
51	rubert-tiny_ling_subst_morph	0.0455749018179101
52	rubert-tiny_subst_child	0.0455518855195523
53	sbert_large_nlu_ru_headvec_headling_ling_subst_synt_child	0.0447993724817996
54	sbert_large_nlu_ru_headvec_headling_ling_subst_child	0.0447993724817996
55	sbert_large_nlu_ru_headvec_headling_ling_subst_synt	0.0447993724817996
56	sbert_large_nlu_ru_headvec_headling_subst_child	0.0447287956383301
57	sbert_large_nlu_ru_headvec_headling_morph_synt	0.0447287956383301
58	sbert_large_nlu_ru_headvec_headling_subst_morph	0.0447287956383301
59	sbert_large_nlu_ru_headvec_headling_subst_synt	0.0447287956383301
60	sbert_large_nlu_ru_headvec_headling_child	0.0447287956383301
61	sbert_large_nlu_ru_headvec_headling_morph	0.0447287956383301
62	sbert_large_nlu_ru_headvec_headling_ling_synt_child	0.0447287956383301
63	sbert_large_nlu_ru_headvec_headling_synt	0.0447287956383301
64	sbert_large_nlu_ru_headvec_headling_ling_child	0.0447287956383301
65	sbert_large_nlu_ru_headvec_headling_subst_synt_child	0.0447287956383301
66	sbert_large_nlu_ru_headvec_headling	0.0447287956383301
67	sbert_large_nlu_ru_headvec_headling_subst	0.0447287956383301
68	sbert_large_nlu_ru_headvec_headling_ling_synt	0.0447287956383301
69	sbert_large_nlu_ru_headvec_headling_synt_child	0.0447287956383301
70	sbert_large_nlu_ru_headvec_headling_morph_child	0.0447287956383301
71	sbert_large_nlu_ru_headvec_headling_ling	0.0447287956383301
72	sbert_large_nlu_ru_headvec_headling_subst_morph_child	0.0447287956383301
73	sbert_large_nlu_ru_headvec_headling_subst_morph_synt	0.0447287956383301
74	sbert_large_nlu_ru_headvec_headling_subst_morph_synt_child	0.0447287956383301
75	sbert_large_nlu_ru_headvec_headling_ling_subst	0.0447287956383301
76	sbert_large_nlu_ru_headvec_headling_morph_synt_child	0.0447287956383301
77	sbert_large_nlu_ru_headvec_headling_ling_subst_morph_synt	0.0446083295540713
78	sbert_large_nlu_ru_headvec_headling_ling_morph_synt	0.0446083295540713
79	sbert_large_nlu_ru_headvec_headling_ling_morph_synt_child	0.0446083295540713
80	sbert_large_nlu_ru_headvec_headling_ling_subst_morph_child	0.0446083295540713
81	sbert_large_nlu_ru_headvec_headling_ling_subst_morph	0.0446083295540713
82	sbert_large_nlu_ru_headvec_headling_ling_morph	0.0446083295540713
83	sbert_large_nlu_ru_headvec_headling_ling_subst_morph_synt_child	0.0446083295540713
84	sbert_large_nlu_ru_headvec_headling_ling_morph_child	0.0446083295540713
85	sbert_large_nlu_ru_subst_synt	0.0443461975107903
86	sbert_large_nlu_ru_subst_synt_child	0.0443461975107903
87	rubert-tiny_ling_subst_child_prep	0.0424881730787245
88	rubert-tiny_ling_subst_prep	0.0415893435977344
89	ruBert-large_ling_morph_synt_child	0.0409477608774477
90	ruBert-large_ling_morph_child	0.0409477608774477
91	ruBert-large_ling_morph	0.0409477608774477
92	ruBert-large_ling_morph_synt	0.0409477608774477
93	sbert_large_nlu_ru_ling_subst_prep	0.0405515980671298
94	rubert-tiny_subst	0.0405481716052053
95	rubert-tiny_subst_synt	0.0402944845892468
96	rubert-tiny_subst_synt_child	0.0402944845892468
97	sbert_large_nlu_ru_synt	0.0402709740981592
98	sbert_large_nlu_ru_synt_child	0.0402709740981592
99	rubert-base-cased_child	0.0394843785195103
100	rubert-tiny_ling_subst_synt_child	0.0389295476374008
101	rubert-tiny_ling_subst_synt	0.0389295476374008
102	rubert-tiny_ling_subst	0.0389295476374008
103	ruBert-large_ling_synt	0.0384538994311511
104	ruBert-large_ling_synt_child	0.0384538994311511
105	rubert-tiny_ling_subst_child	0.0381550315946971
106	sbert_large_nlu_ru_subst_synt_prep	0.0371154407132307
107	sbert_large_nlu_ru_subst_synt_child_prep	0.0371154407132307
108	ruBert-large_synt_child	0.0363843761856917
109	ruBert-large_synt	0.0363843761856917
110	sbert_large_nlu_ru_ling_synt_child	0.0359311582489422
111	sbert_large_nlu_ru_ling_synt	0.0359311582489422
112	sbert_large_nlu_ru_ling_subst_synt_child_prep	0.0350895886052141
113	sbert_large_nlu_ru_ling_subst_synt_prep	0.0350895886052141
114	rubert-tiny_ling_synt_child	0.0341520626907061
115	rubert-tiny_ling_synt	0.0341520626907061
116	rubert-base-cased_ling_synt_prep	0.032283302947173
117	rubert-base-cased_ling_synt_child_prep	0.032283302947173
118	sbert_large_nlu_ru_subst_prep	0.0321840296498192
119	rubert-tiny_synt	0.0318393337384573
120	rubert-tiny_synt_child	0.0318393337384573
121	rubert-tiny_child	0.0309463141223672
122	ruBert-large_headling_morph_prep	0.030505352153984
123	ruBert-large_headling_prep	0.030505352153984
124	ruBert-large_headling_synt_child_prep	0.030505352153984
125	ruBert-large_headling_child_prep	0.030505352153984
126	ruBert-large_headling_morph_child_prep	0.030505352153984
127	ruBert-large_headling_morph_synt_child_prep	0.030505352153984
128	ruBert-large_headling_morph_synt_prep	0.030505352153984
129	ruBert-large_headling_synt_prep	0.030505352153984
130	ruBert-large_headling_ling_subst_morph_synt_prep	0.0303442404009598
131	ruBert-large_headling_ling_morph_prep	0.0303442404009598
132	ruBert-large_headling_ling_synt_child_prep	0.0303442404009598
133	ruBert-large_headling_ling_subst_synt_prep	0.0303442404009598
134	ruBert-large_headling_ling_subst_morph_child_prep	0.0303442404009598
135	ruBert-large_headling_ling_prep	0.0303442404009598
136	ruBert-large_headling_subst_morph_synt_prep	0.0303442404009598
137	ruBert-large_headling_ling_subst_child_prep	0.0303442404009598
138	ruBert-large_headling_ling_synt_prep	0.0303442404009598
139	ruBert-large_headling_subst_synt_prep	0.0303442404009598
140	ruBert-large_headling_subst_morph_prep	0.0303442404009598
141	ruBert-large_headling_ling_subst_prep	0.0303442404009598
